,name,address,stalls,lat,lon
681,KOUFU (638A),"638A JURONG WEST ST 61, S641638","['KOUFU 638A DESSERTS', 'KOUFU 638A DIMSUM', 'KOUFU 638A FRUITS', 'KOUFU 638A PM01', 'KOUFU 638A PM02', 'KOUFU 638A PM03', 'KOUFU 638A PM04', 'KOUFU 638A PM05', 'KOUFU 638A PM06', 'KOUFU 638A PM07', 'KOUFU 638A PM08', 'KOUFU 638A PM09', 'KOUFU 638A PM10', 'KOUFU 638A PM11', 'KOUFU 638A PM12', 'KOUFU 638A PM13', 'KOUFU 638A PM14', 'KOUFU 638A PMR1', 'KOUFU PTE LTD 638A DRINKS']",1.34195861016793,103.697593081001
682,LEI YUEN DELIGHT,"308 CLEMENTI AVE 4, S120308",['HUP KEE ROASTED DELIGHT'],1.32105185036523,103.766910446634
683,MEETUP @ 494,"494 JURONG WEST ST 41, S640494","['CARROT CAKE', 'CI XIU VILLA', 'FANG LIN VEGETARIAN', 'LAIFU KEE', 'PRINCE HOTPOT & LOKLOK']",1.3495018729112,103.724914436238
684,NEW CENTURY FOODHOUSE CLEMENTI,"721 CLEMENTI WEST ST 2, S120721","['HAO ZI WEI', 'NEW CENTURY 721', 'Q PRAWN NOODLE', 'ROASTED DELIGHTS']",1.3024620264944,103.764555289938
685,NTUC FOODFARE (309),"309 CHOA CHU KANG AVE 4, S680309","['FC309CCK - YONG TAU FOO', 'FC309CCK- DESSERT', 'FC309CCK-DIM SUM', 'FC309CCK-DRINK', 'FC309CCK-DRINKS & FRUITS', 'MASTER CHOY 309', 'RICE GARDEN 309']",1.38525196962708,103.745864156514
686,PDSS 318 FOOD CAFETERIA,"318 JURONG EAST ST 31, S600318","['COUNTRY WESTERN GRILL', 'GAN EN MEE HOON KUEH', 'HAO WANG', ""JUMI'S KITCHEN"", 'KAIFA ECONOMICAL RICE', 'MASTER LEONG PTE LTD', 'PDSS 318', 'QUE4MAKAN', 'ROASTED DELIGHTS', 'VEGETARIAN FOOD']",1.34750822865247,103.730560691538
687,RED LANTERN RESTAURANT,"424 BUKIT BATOK WEST AVE, S650424","['RED LANTERN', 'SEAFOOD']",1.36185535796353,103.74553689387
688,S11 (640),"640 BUKIT BATOK CENTRAL, S650640","['BT BATOK CENTRAL', 'THYE GUAN MALA 640 BB', 'XIANG MEI ROASTED']",1.34930332956795,103.751664381942
689,SAM YAT EATING HOUSE,"252 JURONG EAST ST 24, S600252","['DRINKS', 'THE CARVING BOARD', 'TIONG BAHRU PAU']",1.34302644263059,103.7381452862
690,TAHOE GARDEN,"493 JURONG WEST ST 41, S640493","['AH KHOON BONELESS DUCK', 'CHICKEN RICE STALL', 'CHONG JIA FOOD', 'DRINKS', 'SHUN XIN', 'XINPENG', 'ZHU LIN VEGETARIAN']",1.34896996021593,103.724938358616
691,TASTEBUD EATING HOUSE,"140 CORPORATION DR, S610140","['CD ECONOMICAL RICE', 'JURONG TZE CHAR', 'KWAN INN VEGETARIAN', 'MING XIANG ROASTED', 'PUNGGOL NOODLE HOUSE']",1.32686665903092,103.72342292672
692,TIONG WAH RESTAURANT,"16 TECK WHYE LANE, S680016","['803 THAI FOOD', 'INDIAN MUSLIM FOOD', 'XING FA', 'YONG XING NOODLE HOUSE']",1.37837787722959,103.754764782165
693,TOH GUAN FOOD N DRINKS CENTRE,"282A TOH GUAN RD, S601282",['RONG JI HONG KONG SOUP'],1.3401011472358,103.747107216536
694,WAN FU (722),"722 CLEMENTI WEST ST 2, S120722","['CAFE NORA', 'DRINKS STALL', 'MALAY FOOD NASI PADANG', 'MEI JIE PORRIDGE', 'SHU VEGETARIAN 722']",1.30291359271021,103.763759578355
695,WU FU (103),"103 GANGSA RD, S670103","['KING UMAR PRATA HUT', 'OCEAN SEAFOOD GANGSA', 'THAI PARADISE']",1.37867070821171,103.768538440957
696,YAK HONG KOPITIAM,"442 JURONG WEST AVE 1, S640442","['GUO CHANG MD S6', 'KIM HONG MIXED RICE P/L', 'QI LIN XUAN JW', 'QLX CHICKEN RICE', 'YAK HONG DRINKS 442']",1.35151847519437,103.719496480131
697,YUNG SHENG GROUP,"54 TEBAN GARDEN, S600054","['54 PRAWN NOODLE', 'AL FATHIMA', 'WESTERN FOOD', 'YUNG SHENG BEVERAGE', 'YUNG SHENG KITCHEN']",1.32159846468451,103.736923103215
698,ZAI SHUN SHI GE,"253 JURONG EAST ST 24, S600253","['VERY NICE COFFEE', 'ZAI SHUN CURRY FISH HEAD', 'ZAI SHUN DELICACY', 'ZAI SHUN SEAFOOD']",1.34318835786153,103.73678575382
699,7 DAYS COFFEE,"2019 BUKIT BATOK ST 23, S659524","['HEALTHIER VEGETARIAN', 'SEAFOOD STEAMBOAT']",1.3425358263521,103.751497787986
700,CHONG HOCK PTE LTD,"71 TUAS AVE 1, S639511","['DRINK STALL', 'ECONOMIC BEE HOON', 'FANG NOODLE HOUSE', 'FRUIT JUICE', 'FU GUI MIXED RICE', 'HENG HENG CURRY', 'KOREAN CUISINE', 'MING XIANG', 'MUSLIM NASI PADANG', 'RONG LAI FA', 'SPICE CORNER INDIAN CUISINE', 'YI PIN VEGETARIAN']",1.32955414747743,103.652239190789
701,FOOD COURT,"69 AYER RAJAH CRES, S139961","['ECONOMIC RICE', 'KOREAN CUISINE', 'SI CHUAN FOOD', 'VEGETARIAN FOOD']",1.29620081110118,103.786975733387
702,GOURMET STREET (210),"27 PIONEER RDNORTH, S628470",['GOURMET ST (210) PRN'],1.32605569833919,103.696131860764
703,HUP CHONG PTE LTD,"28 PENJURU CLOSE, S608619","['CHICKEN RICE', 'NOODLE HOUSE', 'SURIA NASI PADANG']",1.31358348986869,103.731406057882
704,JURONG SOON LEE EATING HOUSE,"11 SOON LEE RD, S628075","['MEI WEI SEAFOOD SOUP', 'SOON LEE DRINKS STALL', 'TALIB MALIYAH']",1.32943746733038,103.700884375021
705,ONE FAMILY FOOD CENTRE,"3 SAKRA RD, S627878","['DRINKS STALL', 'MUSLIM FOOD', 'YUAN JI CHICKEN RICE']",1.26745572533017,103.704601247585
706,SIN HWA EATING HOUSE,"10 TUAS AVE 3, S639409",['DRINKS'],1.32159772690134,103.656715567026
707,THE WOK PEOPLE PTE LTD,"2 BENOI RD, S629924","[""PEARL'S KITCHEN""]",1.31317396729643,103.679220009312
708,TUAS AMENITY CENTRE,"71 PIONEER RD, S639591","['FISHBALL NOODLE', 'MALAY FOOD', ""ZEN'S TASTE""]",1.31715448604398,103.652226413169
709,1A TANGLIN HALT FOOD CTR,"1A COMMONWEALTH DR, S141001","['FRESH CAFE', 'HAI CHUN BAN MIAN', 'INDULGENCE WESTERN', 'PING KEE HAINANESE CHICKEN RICE', 'XIN EE SHUI COFFEE STALL']",1.29973071571151,103.797835538253
710,3A TANGLIN HALT FOOD CTR,"3A COMMONWEALTH DR, S141003","['FOOD STALL', 'FRESH FRUIT JUICE', 'HOT & COLD DESSERTS', 'KE JIA LAO LEI CHA', 'ROJAK', 'TONG KEE CHICKEN RICE', 'ZHA YU HAI XIAN TANG']",1.29960011932959,103.798065784505
711,69 GEYLANG BAHRU MARKET & FOOD CTR,"69 GEYLANG BAHRU, S330069","['01-129', '138 DRINKS STALL', '69 CHUI KUEH', 'ADONAI SHOP', 'AH HOCK (WM)', 'AH YONG COOKED FOOD', 'AL MAIDEEN PRATA', 'ANNIE & CO (WM)', 'BANG BANG BAK CHOR MEE', 'CENTURY COFFEE STALL', 'CHENG JI', 'CHEOK KEE', 'CHILLED FRESH PORK', 'CLOTHES FASHION 117', 'DA WAN GONG', 'DELISNACK', 'DING XIANG DESSERT', 'DING XIANG MEI SHI', 'DRIED FOOD 93', 'DRIED FOOD 94', 'ECO HOUSEHOLD PRODUCTS', 'EVERYONE PRAWN NOODLE', 'FARIDA JAMAL HALAL FROZEN', 'FISHBALL N YONG TAU FOO 1', 'FISHBALL N YONG TAU FOO 2', 'FRESH CHICKEN 99', 'FROZEN MEAT 83', 'FROZEN MEAT 84', 'FROZEN MEAT 97', 'FRUIT & JUICE HOUSE', 'GOH KOK HENG (WM)', 'GUANG DONG CLAYPOT RICE', 'GUANG DONG VEGETABLE SOUP', 'HAI ENG CAFE', 'HOCK ANN', 'HONG MEI FRIED BEE HOON', 'HUA HIN COFFEE STALL', 'HUI WEI CHILLI BAN MIAN', 'JEWELLERY STORE (WM)', 'JJ YONG TAU FU', 'LAN TIAN BAN MIAN', 'LIAN YUAN VEGETARIAN', 'LIEM TRADING (WM)', 'LIMS PORK SUPPLIER 79', 'LIMS PORK SUPPLIER 80', 'LIMS PORK SUPPLIER 81', 'LIMS PORK SUPPLIER 82', 'LOW SENG KIM', 'MAXI DRINKS STATION', 'MEI JI FISHBALL NOODLE', 'MIN TRADING N SERVICES', 'NOUR FAMILY', 'OIKOS WESTERN DELIGHT', 'PU TIAN YA ZHIJIAXIANG', 'RAINBOW TRADING COMPANY', 'RED BAKE', 'RED STOVE FRIED PRAWN MEE', 'REPAIR N SEWING CLOTHES', 'ROASTED PORK', 'S B CRABS', 'SHENG JI', 'SHUI HSING CHA SHI', 'SHUN SHUN FISH SOUP', 'SRIMATH TRADING GROCERY', 'SUMMER FASHION HOUSE (WM)', 'TANKEE ROASTED', 'THE ORIGIN', 'TIONG HUA WATCHES', 'TPY 93', ""TRADE SUHAIME'S MARK"", 'VEGETARIAN FOOD', 'VICTORY HAINANESE CURRY', 'WAN GUI BEVERAGES', 'WANTON MEE', 'WANTON NOODLES', 'WEN WEN BIG PRAWN NOODLE', 'XIN ONG HUAT CARROT CAKE', 'YI LE YE', 'YONG JI SOYA BEAN']",1.32146311046779,103.870005014547
712,79 TELOK BLANGAH DR MARKET & FOOD CTR,"79 TELOK BLANGAH DR, S100079","['28 COOKED FOOD', '3 BAKES', '705 BEST COFFEE', 'AL-BARAKAH', 'ALHAMUDILLAH', 'BAO ZAI MIAN', 'CHENG FA', 'CHUAN LEE HOT AND COLD', 'HAINANESE CHICKEN RICE', 'HAINANESE SCISSORS CURRY', 'HAJA NAJUMUDEEN', 'HENG', 'HENG HENG FISH SOUP', 'HONG JI MIAN SHI JIA', 'HONG JI MIAN SHI PM', 'HONG KONG SOY CHICKEN', 'INDIAN TASTE HUNTER', 'KASSIM STALL', 'LABRADOR', 'MING FENG DRINK STALL', ""RED SWALLOW'S DESSERTS"", 'SABEEN SARA', 'SHAO LA', 'SHARK MEAT LOR MEE', 'SIANG KEE FISHBALL', 'SOON LEE DRINKS', 'TIAN CHENG FISHBALL', 'VEGETARIAN 01-35', 'WAH YUEN PORRIDGE', 'XIN HE YUN', 'XIN LAI FA', 'XIN QUAN XING', 'YANAN HANDMADE NOODLE']",1.27335599353959,103.807618129935
713,861 NORTH BRIDGE ROAD MARKET AND FOOD CTR,"861 NORTH BRIDGE RD, S198783",['SUPPLY'],1.30563433652207,103.863909336656
714,92 WHAMPOA MARKET,"92 WHAMPOA DR, S320092","['0178 PRIVISION SHOP', '100 FISH STALL', '491 BEAN SPROUT', '92 WHAMPOA 01-70', ""ANG'S CHICKEN"", 'CASIMIRIAN FLORIST', 'CHAP HUAT FOODSTUFF', ""EGG'S STALL"", 'FARICA FLORA', 'FONG FASHION', 'FRESH CHICKEN STALL', 'FRESH PORK STALL', 'FRESH VEGETABLE STALL', 'FRUITS STALL', 'FRUITS STALL 163', 'FU RUI XIANG', 'GROCERY STALL 56', 'GROCERY STALL 57', 'HEALTHY FRESH VEGETABLE', 'HUO SHENG YU', 'HUP HENG SILVER AND JADE', 'JING YANG TRADING', 'JOO LAN FLORIST', 'KAMPONG CHICKEN 101', 'KAMPONG CHICKEN 88', 'KEY DUPLICATE', 'LEE HUAT (WM)', 'LIM FRUIT STALL', 'MEI QING FASHION', 'MY MINI SHOP', 'NAM KEE ROAST PORK', 'SEAFOOD STALL', 'SIEW LAN FASHION', 'SK FAMILY SUNDRIES', 'SUNDRY GOODS', 'TIAN MEI FOOD SUPPLY', 'VEGETABLES 138', 'VEGETABLES 143', 'VEGETABLES 144', 'VEGETABLES STALL 137', 'WAH LONG HEALTHCARE 79', 'WAN JIN ZHI DIAN', 'WEI RONG 92', 'WHAMPOA FRUITS', 'WHAMPOA NOODLES', 'XIN HENG FENG 129', 'YONG TAU FOO 115', 'YULI FASHION', ""ZINNIA'Z""]",1.3231760460434,103.853863407885
715,ADAM ROAD FOOD CENTRE,"2 ADAM RD, S289876","['ADAM CHICKEN RICE', 'ADAM DRINK STALL', 'ADAM FISHBALL NOODLE', 'ADAM FRIED HOKKIEN NOODLE', 'ADAM NASI LEMAK', 'ADAM SEAFOOD BBQ', ""ADAM'S DELIGHTS"", 'APIT DRINK STALL', 'BAHRAKATH MUTTON SOUP', 'CHENGJI KWAY TEOW', 'HUA JI CHICKEN', 'NASI SINGAPURA', 'NOO CHENG', 'STEWART FRUIT JUICE', 'TECK KEE HOT AND COLD', 'THE SUGARCANE PLANT', 'WARONG PAK SAPARI', 'YU KEE HOUSE OF BRAISED', 'YUMMY ROJAK', 'ZAITON SATAY']",1.32415985259558,103.814165924136
716,ALEXANDRA VILLAGE FOOD CENTRE,"120 BUKIT MERAH LANE 1, S150120","['106 NASI LEMAK', 'AH B BAKERY', 'AJ DELIGHTS', 'AL HUSSAIN CAFE', 'ALEXANDRA VILLAGE AVOCADO', 'ASHES AT BM', 'AYURUEDA BALANCE KITCHEN', 'AYURUEDA BALANCE KITCHEN', 'BEANS FRAGRANCE', 'BENG HUAT HOT & COLD', 'BU ZHEN ZHONG CHICKEN', 'BULLDOG COFFEE', 'CHENG JI YONG TOU FU', 'CHINA SQUARE', 'DANGER CLOSE', 'DESSERTS PAVILIION', 'FRIED KWAY TEOW', 'GREENGRASS GARDEN', ""HAJI K'ABDUL REHUMAN"", 'HEALTHY FRUIT JUICES', 'HOCK KEE BAK KUT TEH', 'HOCK SIN KEE ZHU CHAO', 'HONG HUAT FRUIT JUICE', 'HONG KONG YUMMY SOUP', 'HOR FUN PREMIUM', 'HUAT SENG AVOCADO', 'HUP 8', 'JIN PAI ZI CHAR', 'KING AVOCADO', 'KK INDIAN CUISINE', 'LEON KEE PORK RIB SOUP', 'LIAN KEE MINC MEAT NOODLE', 'LIEN FA SHUI JING PAU', 'LYE BO ROAST', 'MA LA XIANG GUO', ""MAMA'S KITCHEN"", 'MEI WEI HAINANESE CHICKEN', 'MING XIANG', ""MING'S PRAWN NOODLE"", 'MR AVOCADO', 'MUI LIM COOKED FOOD', 'OLD AMOY CHENDOL AVFC', 'OLD PUNGGOL SATAY', 'PU TIAN DELIGHTS', 'QIAO YUAN', 'QUEENSTOWN YOU TIAO', 'ROJAK & POPIAH', 'SHANG HAI LA MIAN XIAO', 'SOON HENG CHA SHI', 'SOON LAI BBQ FISH', 'SOON LEE STEW BEEF', 'SOON SHENG COFFEE STALL', 'Souffle Sedap Gila!', 'STAR YONG KWANG BBQ 01-03', 'STAR YONG KWANG BBQ 01-04', 'STAR YONG KWANG BBQ 01-08', 'TAI LIOK 01-68', 'TEOCHEW BRAISED DUCK RICE', 'THE OLD STALL', 'THE THUNDER TEA STORY', 'TIAN LIANG YUAN', 'TIAN XIANG WANTON NOODLES', 'WEI ZHONG QI PRAWN NOODLE', 'WU WEI XIANG ECONOMIC VEG', 'XIANG JIANG SOYA SAUCE', 'XIAO GANG WESTERN FOOD', 'XIAO JI NOODLE HOUSE', 'XIAO XIAO COFFEE STALL', 'XING GUANG VEGETARIAN', 'YONG KEE FAMOUS FISH BALL', 'YUE YING CHA SHI', 'ZHEN SHAN MEI LAKSA']",1.28630594274136,103.804492637648
717,BENDEMEER FOOD CENTRE,"29 BENDEMEER RD, S330029","['GE GE JIA', 'XIN JI YU TANG']",1.31921667890113,103.863020922593
718,BERSEH FOOD CENTRE,"166 JALAN BESAR, S208877","['AUNTY SHAM AYAM PENYET', 'CHARGRILLED', 'COFFEE HUT', 'CURRY KIOSK', 'DOZO HOUSE', 'EPOK EPOK STORY', 'FU HE TURTLE SOUP', 'FU HER TURTLE SOUP', 'FU QING ZHU CHAO', 'GBLW BAK KUT TEH', 'GRANDPA', 'HAI YAN DRINK STALL', 'HUI JI LOCAL DELIGHTS', 'JALAN BESAR YONG TAU FOO', 'JI XIANG LENG YIN', 'JI XIANG PRAWN MEE', 'JIA CHICKEN RICE', 'JING JI MEI SHI', 'JUICE JUNCTION', 'KELANTAN KWAY CHAP', 'KHIM KANG ROASTED DUCK', 'KIAT CHICKEN RICE', 'LEE SENG COFFEE STAL', ""LIM'S FRIED OYSTER"", 'MEI XIANG BLACK & WHITE', 'MOUTH-WATERING PRAWN MEE', 'MULTI FOOD SUPPLY', 'NIFTY GRILL', 'RAINBOW DESSERT', 'SEDAP THAI AUTHENTIC THAI', 'SELF-MADE FISH BALL', 'SHANGHAI TANG TEOCHEW', 'SHENG KEE CURRY CHICKEN', 'SOON LEE', 'STAR RIVER DELIGHT', 'TREE COCONUT NASI LEMAK', 'WEI MEI SHI SHOU GONG', 'YI YOU SHAO LA YUN TUN', 'YONG LI TEA HOUSE', 'YONG SENG BEVERAGE']",1.30734410918998,103.856888783497
719,BLK 92 WHAMPOA MAKAN PLACE,"92 WHAMPOA DR, S320092",['DI VIVA'],1.3231760460434,103.853863407885
720,CHINATOWN COMPLEX FOOD CENTRE,"335 SMITH ST, S050335","['#01-24', '01-133', '01-229', '168 CMY SATAY', '196 DRINKS', '204 STEAMED FISHHEAD', '66 MOBILE (WM)', '75 ABPS CHINATOWN', '89 COFFEE STALL', '90 FISH STALL', 'AH KONG WA KUIH', 'AH POH FRESH FRUITS', 'AH POH FRESH FRUITS1', 'AI MEI YA (LU)', 'AN JI 02-194', 'AN JI COOKED FOOD', 'ANGIE FOODS', 'ANTHONY THE SPICE MAKER', 'ANTIQUE N STAMPS 197', 'AQUARIUS DEPT STORE (WM)', 'ASHOKA DELIGHTS', 'BABY CITY', 'BAI HE CAO YAO', 'BANGKOK THAI FOOD', 'BEST CLASSIC CORNER', 'BI TIAN MEI STORE', 'BLENZ FRUIT JUICE', 'BUDDHA AMULETS', 'BUDDHA AMULETS 145', 'CAI JI JADE', 'CFC FASHION (WM)', 'CHAI WEE CUTTLEFISH', 'CHANG LE CHEE CHEONG FUN', 'CHAO JI SHAO LA', ""CHEF LEUNG'S RICE ROLL"", 'CHIA SISTERS', 'CHINATOWN 18', 'CHINATOWN DNA CORNER', 'CHINATOWN FRESH HERBS', 'CHINATOWN SUN SENG', 'CHINATOWN SUN SENG SENG', 'CHINDIAN CUISINE', 'CHWEE KUEY (CHINATOWN)', 'CLAYPOT KITCHEN', 'CLOTHING 01-92', 'COINS N NOTE 226', 'COLONEL TRADING (WM)', 'CRYSTAL DIARY', 'CRYSTAL FLOWERS 178', 'DA CAI YUN SUNDRY GOODS', 'DA JIA SHI', 'DA ZHONG HAO LIANG CHA', 'DALLAS FLOWERS & TRADING', 'DERECON SHOE STORE', 'DESSERT STATION', 'DON UDON', 'DRAGON VILLAGE CURRY RICE', 'DREAM BOX (WM)', 'EDDADORN', 'EGGS STALL', 'EM ICE DESSERTS & DRINKS', 'F A SOLUTION', 'FAMOUS CHANG CHENG', 'FEI CUI YUAN TRADING', 'FEI YE YE FOOD TRADITION', 'FEI ZAI FRESH SEAFOOD', 'FENG LING', 'FISH STALL', 'FISH STALL 115', 'FISH STALL 87', 'FISH WONG 62', 'FISH WONG 63', 'FLOWER N HERBS 177', 'FORWARD TAILOR', 'FRAGRANCE DESSERTS', 'FRAGRANT SAUCE CHICKEN', 'FRESH FISH 100', 'FRESH FISH B1-103', 'FRESH FISH B1-83', 'FRESH FISH B1-84', 'FRESH FRUIT B1-017', 'FRESH FRUIT B1-027', 'FRESH FRUIT JUICE', 'FRESH FRUIT JUICE 109', 'FRESH PORK 41', 'FRESH PORK 42', 'FRESH PORK B1-43', 'FRESH PORK B1-44', 'FRESH PORK B1-49', 'FRESH PORK B1-50', 'FRESH SEAFOOD 66', 'FRESH SEAFOOD 67', 'FRESH SEAFOOD B1-107', 'FRESH SEAFOOD B1-108', 'FRESH SEAFOOD B1-73', 'FRESH VEG B1-145', 'FRESH VEG B1-146', 'FROZEN FOOD B1-47', 'FROZEN FOOD B1-48', 'FROZEN SEAFOOD 76', 'FRUITS STALL', 'FRUITS STALL 34', 'FUHUA 107', 'FUHUA CLOTHING 106', 'GAN EN VEGETARIAN', 'GO GO BEANZ', 'HAKKA FUN', 'HE XING CLAYPOT BAK KUT', 'HENG KEE FOOD STALL', 'HENG WAH COFFEE STALL', 'HENGYA TRADIND (WM)', 'HO ART 178', 'HO ART 179', 'HOHO VEGETARIAN', 'HONG SENG KEE B1-088', 'HONG YUN FENG REN', 'HORACE FOODS', 'HOUSE OF LANTERN', 'HUAT HUAT', 'HUI MIN CHINESE HERBAL', 'IRENE 01-193', 'JACK 18 FRUIT STALL', 'JASMINE FRUITS STALL', 'JASON COFFEE STALL', 'JIA RONG EGG STALL 164', 'JIA RONG EGG STALL 165', 'JIN BAO YUAN TRADING', 'JIN JI TEOCHEW BRAISED', 'JING MEI BIG PRAWN NOODLE', 'JIU JI ZHOU PING', 'JOO CHIAT BEEF KING', 'JOO CHIAT NONYA LAKSA', 'JU JI', 'K R BANANA LEAF', 'K.K. MARRIAGE GOODS (WM)', 'KENT THONG TURTLE SOUP', 'KING HUAT BEEF', ""KNIGHT'S KITCHEN"", 'KUEH HO JIAK', 'KUN JI 131', 'KUN JI 189', 'KUN JI 190', 'KUN JI 191', 'LAI HUI HUAT 2178', 'LE NING TRADING', 'LE YI LAI', 'LE YI LAI FASHION (WM)', 'LI JI COOKED FOOD', 'LIAN JI COFFEE STALL', 'LIANG NU CHA SHI', 'LIAO FAN HAWKER CHAN', 'LILS-HUT', ""LIM'S CAFE"", 'LITTLE MUSHROOMS (WM)', 'LL JIA HWA(LU)', 'LONG JI CURRY', 'LU JI DEPT STORE', 'LYY FASHION STORE (WM)', 'MACAU FONG CHENG CUISINE', 'MATSUZAKI 251', 'MATSUZAKI 252', 'MATSUZAKI 259', 'MAXWELL HAHA MEESIAM', 'MDM NEO 01-30', 'MEAT ME B1126', 'MELL FASHION (WM)', 'MIKI WATCHES (WM)', 'MILLENIUM HANDICRAFTS', 'MILLENNIUM GLUTINOUS RICE', 'MING FA FISHBALL NOODLES', 'MONAN', 'MOU TAK TENG BAK CHOR MEE', 'MR FISH', 'MUM_DAUGHTER_KITCHEN', 'MY FRIENDS BOUTIQUE', 'NASI PADANG MAMI FITA', 'NEW MARKET SEAFOOD SOUP', 'NUDDLES', 'NUMBER ONE HUNDRED', 'OLD AMOY CHENDOL', 'OLD N COLLECTIBLE 01-172', 'OLD N COLLECTIBLE 01-173', 'OMELETTE CHEF', 'ON TAP FRESH BREW CRAFT', 'ONG STORE 269', 'ONG STORE 270', 'ONLY YOU JADE GALLERY', 'OUTRAM ROASTED 13', 'P&J FASHION', 'PACHINKO N SZEMEIKO', 'PANCAKES', 'PANDA STOP', 'PEI HUA', 'PENG GUAN BBQ PORK', 'PU XIANG VEGETARIAN', 'RAW SEAFOOD', 'REALLY SOMETHING', 'RICE BOWL BOYS', 'ROMANCE (WM)', 'RU YI (LU)', 'RUN JI COOKED FOOD', 'SAM FRESH CHILL PORK', 'SAN HO DELIGHT', 'SATANA FASHION', 'SEAFOOD FISH HEAD', 'SEAFOOD STALL', 'SHEILA ALTERATION', 'SHI XIANG SATAY', 'SHIN ELECTRONICS', 'SHOES', 'SINGA SICHUAN CUISINE', 'SMITH STREET TAPS', 'STALL 103 (LU)', 'STILL CAN USE', 'STRAITS STAMPS', 'SUI JING YU GONG YI', 'SUMO BIG PRAWN', 'SUN PANDA PYJAMAS', 'SUNDRY GOODS 144', 'SUPER MUMMY CAFE', 'SUPER MUMMY CAFÉ', 'SWIFTLY TRADING', 'TAI WENG CHICKEN RICE', 'TAN XIAN STORE (WM)', 'THAI HOUSE FOOD STALL', 'THAM KWAI CHAN', ""THE 1950'S COFFEE"", 'THE ASIAN MAKANSTALL', 'THYE GIFTS', 'TONGKAT ALI (WM)', 'TOWEL 183', 'UNCLE BOON', 'UNIQUE VINTAGE WATCHES', 'UNIVERSAL VEGETARIAN', 'W M FASHION 91', 'WANG WANG', 'WANG YAN', 'WARUNG SOTO', 'WEEKEND TRADING 81', 'WENG KIANG KEE PORRIDGE', 'WHAMPOA SOYA BEAN', 'WILLIAM FISH STALL 111', 'XI SHI ROU GAN', 'XIA JI VEG 148', 'XIA JI VEGETABLE', 'XIANG HENG WEDDING 75', 'XIANG HENG WEDDING 76', 'XIANG XING FASHION', 'XIN LIAN FA DEPARTMENT', 'XING LONG FOOD STALL', 'XING LONG FOOD STALL STAL', 'XING XING FASHION', 'XINGFU BANMIAN', 'XIU JI YONG TAU FU', 'XIU MEI LI', 'YANG JI', 'YANG JUN DEPT STORE', 'YI YI WU TANG SHUI', 'YIT LONG HANG', 'YOK DEE', 'YOM YOM POPIAH N ROJAK', 'YONG FA DEPARTMENT STORE', 'YONG TAU FOO', 'YONG TAU FU', 'YOULI DEPARTMENTAL (WM)', 'YUAN RU YU (WM)', 'YUAN XI WEDDING GIFTS (WM)', 'YUET LOY', 'ZHAO JI CLAYPOT RICE', 'ZHE CHENG CAFÉ STALL', 'ZHEN JIE MEI SHI', 'ZHONG GUO LA MIAN XIAO', 'ZHONG ZHONG NGO HIANG', 'ZHU JIAO CHU 06', 'ZHU JIAO CHU 07', 'ZI LE XUAN (WM)']",1.28223521144332,103.843177640795
721,COMMONWEALTH CREST MARKET & FOOD CTR,"31 COMMONWEALTH CRESCENT, S149644","['101 DRINKS STALL', '31 SNACKS HUT', '612 FRESH PORK 1', '612 FRESH PORK 2', 'Ah Kee Beef Noodle', 'ANGIE FASHION (WM)', 'BEAN CAKES & NOODLES', 'CAFE 68', 'COFFEE TOGETHER CO', 'CURRY POWDER & SPICES', 'DRIED GOODS', 'EGGS', 'ELVIN ECONOMICAL RICE', 'FEI ZAI', 'FRESH FISH 01-40', 'FRESH FRUIT CORNER', 'FRESH VEGETABLES', 'FRIED CARROT CAKE', 'FROZEN FOOD', 'HAINANESE CURRY RICE', ""HAMMEE'S"", 'HAO HAO NOODLE HOUSE', ""HENRY'S CHICKEN RICE"", 'HONG KEE PORRIDGE', 'HUANG DA FU', 'JIAN KANG NOODLES', 'JIAYUAN VEGETERIAN FOOD', 'KARTINA BINTE (WM)', 'KIAN MENG KWAY CHAP', 'MAN TIAN XIANG', 'MEI HOE HOUSEHOLD (WM)', 'MILAH CURRY PUFF', 'MSM ORGANIC (WM)', 'NAIM FAMILY (WM)', ""ONG SEAFOOD'S MARKETING (WM)"", 'QUEENSTOWN POPIAH', 'SEAFOOD #41', 'SEAFOOD #42', 'SELERA GIGA PUTERI', 'SENG KEE CHICKEN RICE', 'SK NOODLE HOUSE', 'SOY SAUCE BRAISED DUCK', 'SPICES FOR STRENGTH', 'STUDIO ALTERATION', 'STYLE HIGH FASHION', 'THE BEST INDIAN FOOD', 'THE GOOD OLD DAYS', 'THREAD & NEEDLE', 'TRADITIONAL BAN MIAN', 'VEGE N FRUIT JUICE', 'VFLOWERS GALLERY (WM)', 'VIOLET 51', 'JIAK88']",1.30690013206335,103.800367271218
